barcode,gender,imageUrl,name,brandName,ageGroup,category,subCategory,productType,colorPalette,color,allTags
bdwy_754523810102,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_92_zoom_2_-min_0aef6504-db06-4433-bcc3-e40b599722d9.jpg?v=1769604484,Alter SANDMAN,Comet,ADULT,Footwear,Sneakers,Casual Shoes,Soft Autumn,Beige,
bdwy_726684039593,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_93_sole1_1.jpg?v=1769604378,N/A,N/A,ADULT,N/A,Sneakers,Casual Shoes,N/A,N/A,
bdwy_726684039586,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_96_SOLE_1_45c3d968-79d6-4f67-b5d0-b4a1e7224eec.jpg?v=1769604378,Alter Shelby,N/A,ADULT,Footwear,Casual Shoes,Sneakers,N/A,White,
bdwy_726684039579,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_95_extralace_1.jpg?v=1769604378,Comet Sneakers,Comet,ADULT,Footwear,Sneakers,Casual Shoes,Soft Autumn,Grey,
bdwy_726684039562,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_92_front_1.jpg?v=1769604378,Comet Sneakers,Comet,ADULT,Footwear,Sneakers,Casual Shoes,Soft Autumn,Grey,
bdwy_726684039555,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_97_back_1.jpg?v=1769604378,Alter Shelby Sneakers,COMET,ADULT,Footwear,Sneakers,Casual Shoes,Dark Winter,Grey,
bdwy_726684039548,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_90_lateral_1.jpg?v=1769604378,Comet Sneakers,Comet,ADULT,Footwear,Sneakers,Casual Shoes,Dark Winter,Grey,
bdwy_726684039531,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_91_zoom_1_e0d6434c-80bd-426e-864d-aa71c9076d82.jpg?v=1769604378,Comet Alter SHELBY,COMET,ADULT,Footwear,Sneakers,Casual Shoes,Soft Autumn,Grey,
bdwy_754523810256,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_85_sole-min_f6f11338-bbd3-44b3-9795-8b514e60b471.jpg?v=1769604378,N/A,N/A,ADULT,N/A,Sneakers,Casual Shoes,N/A,N/A,
bdwy_754523810249,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_88_sole_zoom-min_05b7a71b-6ee3-40d7-98d2-41153dde9292.jpg?v=1769604378,N/A,N/A,ADULT,Footwear,Sneakers,Casual Shoes,Light Summer,Blue,
bdwy_754523810232,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_87_extralace-min_a8f504c6-aef1-476e-be74-9dd4ce8d5323.jpg?v=1769604378,Comet Sneakers,Comet,ADULT,Footwear,Sneakers,Casual Shoes,Light Summer,Light Blue,
bdwy_754523810225,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_89_back-min_c08a0cf3-7ccf-4c8b-b45f-6a67233df73d.jpg?v=1769604378,Comet Sneakers,Comet,ADULT,Footwear,Sneakers,Casual Shoes,Light Summer,Light Blue,
bdwy_754523810218,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_84_frontsonicfix.jpg?v=1769604378,Comet Sneakers,COMET,ADULT,Footwear,Sneakers,Casual Shoes,Light Summer,Light Blue,
bdwy_754523810201,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_279_sonic_fix.jpg?v=1769604378,Sonic Sneakers,COMET,ADULT,Footwear,Sneakers,Casual Shoes,Light Summer,Light Blue,
bdwy_754523810195,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_83_zoom-min_c0bc9910-3683-4a2f-8d09-144e82109334.jpg?v=1769604043,Comet Alter SONIC,Comet,ADULT,Footwear,Sneakers,Casual Shoes,Light Summer,Light Blue,
bdwy_726684037308,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_81_sole_4_-min_a9f57abb-f697-4818-b00d-beb3111f0c02.jpg?v=1769604378,N/A,N/A,ADULT,N/A,Casual Shoes,Sneakers,N/A,N/A,
bdwy_726684037292,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_85_zoom_3_-min_b00c0349-69d1-4267-bf28-82405b0315f9.jpg?v=1769604378,N/A,N/A,ADULT,Footwear,Sneakers,Casual Shoes,Soft Autumn,Green,
bdwy_726684037285,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_84_extra-lacing_5_-min_028db1dc-ff19-4c8d-84c2-ffc43a041983.jpg?v=1769604378,Alter Titan Sneakers,N/A,ADULT,Footwear,Sneakers,Casual Shoes,Soft Autumn,Green,
bdwy_726684037278,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_83_new-min_4e87fe45-0eb5-41fd-922d-a496b9b82dbb.jpg?v=1769604378,Comet Sneakers,Comet,ADULT,Footwear,Sneakers,Casual Shoes,Soft Autumn,Olive,
bdwy_726684037261,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_86_back_5_-min_3102046c-d53b-4898-93ee-fe4978cf373d.jpg?v=1769604378,Alter Titan Sneakers,Comet,ADULT,Footwear,Sneakers,Casual Shoes,Soft Autumn,Olive,
bdwy_726684037254,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_80_front_2_-min_4bd5c3a6-2888-495e-9bfa-fdbd74ee2e0e.jpg?v=1769604378,Comet Sneakers,Comet,ADULT,Footwear,Sneakers,Casual Shoes,Soft Autumn,Olive,
bdwy_726684037247,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_267_0004_Titan-min.jpg?v=1769604378,Titan Sneakers,COMFY,ADULT,Footwear,Sneakers,Casual Shoes,Soft Autumn,Olive,
bdwy_726684037230,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_79_zoom_front-min_11138611-ad93-4fa2-8707-a5b1e040abe3.jpg?v=1769603795,Comet Alter TITAN,COMET,ADULT,Footwear,Casual Shoes,Sneakers,Soft Autumn,Olive,
bdwy_726684037032,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_93_on_feet_ratiotrickster_1_-min.jpg?v=1769602870,Trickster Sneakers,Alter,ADULT,Footwear,Sneakers,Casual Shoes,Bright Spring,Yellow,
bdwy_726684037025,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_92_yellow-min.jpg?v=1769602870,Alter Trickster,N/A,ADULT,Footwear,Casual Shoes,Sneakers,Bright Spring,Yellow,
bdwy_726684037018,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_95_new_-min.jpg?v=1769602870,Comet Sneakers,Comet,ADULT,Footwear,Sneakers,Casual Shoes,Bright Spring,Yellow,
bdwy_726684037001,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_94_extra-lacing_5_-min_92b4d25d-041f-4378-a287-1bf693868216.jpg?v=1769602870,Comet Sneakers,Comet,ADULT,Footwear,Sneakers,Casual Shoes,Bright Spring,Yellow,
bdwy_726684036998,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_96_back_5_-min_b3c07c10-ca31-4a52-bab0-463e5135db2f.jpg?v=1769602870,Alter Trickster Sneakers,COMET,ADULT,Footwear,Sneakers,Casual Shoes,Bright Spring,Yellow,
bdwy_726684036981,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_91_front_2_-min_44dc706b-14bf-4cc7-9e91-c7471667f084.jpg?v=1769602870,Comet Yellow Sneakers,Comet,ADULT,Footwear,Sneakers,Casual Shoes,Bright Spring,Yellow,
bdwy_726684036974,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_285_0002_Trickster-min.jpg?v=1769602870,Trickster Sneakers,COMET,ADULT,Footwear,Sneakers,Casual Shoes,Bright Spring,Yellow,
bdwy_726684036967,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_90_zoom_1-min_f164974c-f9b2-47eb-a3c9-76eac961271c.jpg?v=1769602843,Alter TRICKSTER,Comet,ADULT,Footwear,Sneakers,Casual Shoes,Bright Spring,Yellow,
bdwy_726684039982,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_92_sole-main.jpg?v=1769601991,N/A,N/A,ADULT,Footwear,Casual Shoes,Sneakers,Soft Autumn,Brown,
bdwy_726684039975,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_108_sole_zoom_23554207-fa55-4fb8-93dd-7394a48a3e72.jpg?v=1769601991,N/A,N/A,ADULT,Footwear,Casual Shoes,Sneakers,Bright Spring,Red,
bdwy_726684039968,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_106_extralace_14b40059-4e65-43db-8c89-290014c84a10.jpg?v=1769601991,N/A,N/A,ADULT,Footwear,Sneakers,Casual Shoes,Bright Spring,Red,
bdwy_726684039951,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_110_Back_1a23d837-ca5b-4c9e-b7a3-2b063a061bb8.jpg?v=1769601991,Alter Vulcan Sneakers,COMET,ADULT,Footwear,Sneakers,Casual Shoes,Bright Spring,Red,
bdwy_726684039944,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_91_front-main.jpg?v=1769601991,Alter Vulcan Sneakers,COMET,ADULT,Footwear,Sneakers,Casual Shoes,Bright Spring,Red,
bdwy_726684039937,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_285_0008_Vulcan-min.jpg?v=1769601991,Vulcan Sneakers,COMET,ADULT,Footwear,Sneakers,Casual Shoes,Bright Spring,Red,
bdwy_726684039920,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_90_zoom_daa29b8f-2c57-4f61-9e3b-dd90423e0024.jpg?v=1769601682,Alter VULCAN,Comet,ADULT,Footwear,Sneakers,Casual Shoes,True Autumn,Red,
bdwy_726684036844,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_76_white_brown-min.jpg?v=1769601991,N/A,N/A,ADULT,Clothing & Fashion,Tops,T-Shirts,N/A,White,
bdwy_726684036837,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_79_new_-min_f876eaa5-a68b-4d77-aa42-e4575893d827.jpg?v=1769601991,Comet Sneakers,Comet,ADULT,Footwear,Sneakers,Casual Shoes,Soft Autumn,Brown,
bdwy_726684036820,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_78_extra-lacing_5_-min_d1cf611a-70bb-4fd4-9b6b-49c298af3346.jpg?v=1769601991,Comet Sneakers,N/A,ADULT,Footwear,Sneakers,Casual Shoes,Soft Autumn,Brown,
bdwy_726684036813,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_80_back_5_-min_b98b3703-8556-433b-a8d1-1c9beecbb4d0.jpg?v=1769601991,Comet Sneakers,Comet,ADULT,Footwear,Sneakers,Casual Shoes,Soft Autumn,Brown,
bdwy_726684036806,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_75_front_2_-min_f7953bc2-a9c3-4b80-b2ba-db355455c7ab.jpg?v=1769601991,Comet Sneakers,Comet,ADULT,Footwear,Sneakers,Casual Shoes,Soft Autumn,Brown,
bdwy_726684036790,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_259_0003_Waldorf-min.jpg?v=1769601991,Waldorf Sneakers,COMET,ADULT,Footwear,Sneakers,Casual Shoes,Soft Autumn,Brown,
bdwy_726684036783,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_74_zoom_2_2_-min_d42c6061-0fc7-4588-896d-e6b1a015823e.jpg?v=1769601359,Comet ALTER WALDORF,COMET,ADULT,Footwear,Sneakers,Low-Top Sneakers,Soft Autumn,Cream,
bdwy_726684034772,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_90_zoom_2-min_d8f5014c-4477-4880-8fa6-57dd04514dec.jpg?v=1769666257,Crater Yang Cred Exclusive,N/A,ADULT,Footwear,Sneakers,Casual Shoes,Dark Winter,Grey,
bdwy_726684034765,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_86_extra-lacing-min_8d59a0ca-99d0-4151-b0ef-3d06b4355755.jpg?v=1769666257,Crater Yang Cred Exclusive,Comet,ADULT,Footwear,Sneakers,Casual Shoes,Dark Winter,Grey,
bdwy_726684034758,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_88_1-min_cfc671ed-7f57-49c5-9ac0-651702313a43.jpg?v=1769666257,Crater Yang Cred Exclusive,Comet,ADULT,Footwear,Sneakers,Casual Shoes,Soft Autumn,Grey,
bdwy_726684034741,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_94_back-min_288991ed-7f4b-4322-ac54-e6943435381b.jpg?v=1769666257,Crater Yang Cred Exclusive,COMET,ADULT,Footwear,Sneakers,Casual Shoes,Dark Winter,Grey,
bdwy_726684034734,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_74_front-min_6dd9cd43-4517-4e00-b4b6-d8da11a130e5.jpg?v=1769666257,Crater Yang Cred Exclusive,COMET,ADULT,Footwear,Sneakers,Casual Shoes,Soft Autumn,Grey,
bdwy_726684034727,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_254_lateral_1_-min_95843044-dcee-4fcd-9728-f700d2a1ef98.jpg?v=1769666257,Crater Yang Cred Exclusive,Comet,ADULT,Footwear,Sneakers,Casual Shoes,Dark Winter,Grey,
bdwy_726684034710,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_73_zoom-min_cb1e20b9-f422-4906-8770-2e55364595e8.jpg?v=1769665465,CRATER YANG: CRED EXCLUSIVE,Comet,ADULT,Footwear,Sneakers,Casual Shoes,Soft Autumn,Grey,
bdwy_726684034703,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_102_sole_dark-min_9cac7792-4fab-4625-8abf-c6bb7a078c24.jpg?v=1769665345,N/A,N/A,ADULT,Footwear,Sneakers,Casual Shoes,Dark Winter,Black,
bdwy_726684034697,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_100_1-min_5a59d68a-7ec3-4a4b-a644-c075c3cacfae.jpg?v=1769665345,Crater Yin Cred Exclusive,COMET,ADULT,Footwear,Sneakers,Casual Shoes,Soft Autumn,Grey,
bdwy_726684034680,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_98_extra-lacing-min_0ecd3211-4f72-4788-b99e-bddf33b050d7.jpg?v=1769665345,Crater Yin Cred Exclusive,COMET,ADULT,Footwear,Sneakers,Casual Shoes,Soft Autumn,Grey,
bdwy_726684034673,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_104_back-min_2144b13a-6275-4776-9cde-45b1700df67c.jpg?v=1769665345,Crater Yin Cred Exclusive,COMET,ADULT,Footwear,Sneakers,Casual Shoes,Dark Winter,Black,
bdwy_726684034666,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_85_front-min_dee87e81-3af0-49a3-8140-7e6fbb309f4e.jpg?v=1769665345,Crater Yin Cred Exclusive,Comet,ADULT,Footwear,Sneakers,Casual Shoes,Soft Autumn,Grey,
bdwy_726684034659,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_282_lateral-min_445dfb36-ab6e-4b74-be42-74c91ed9ad04.jpg?v=1769665345,Crater Yin Cred Exclusive,N/A,ADULT,Footwear,Sneakers,Casual Shoes,Dark Winter,Grey,
bdwy_726684034642,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_84_zoom-min_ceaa8a60-d3e5-4083-9e8b-d6f186aa6a49.jpg?v=1769665087,CRATER YIN: CRED EXCLUSIVE,Comet,ADULT,Footwear,Sneakers,Casual Shoes,Soft Autumn,Grey,
bdwy_726684035649,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_91_sole_zoom_3_-min.png?v=1769601198,Decibel Sneakers,Decibel,ADULT,Footwear,Sneakers,Casual Shoes,Dark Winter,Black,
bdwy_726684035632,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_88_sole_3_-min_fae7e623-4e9b-4105-90c2-7ad2048d5220.png?v=1769601198,N/A,N/A,ADULT,Footwear,Sneakers,Casual Shoes,Dark Winter,Black,
bdwy_726684035625,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_87_on_feet_5_-min_3ac97d90-b528-465d-a694-918783d139e0.png?v=1769601198,Decibel Sneakers,Decibel,ADULT,Footwear,Sneakers,Casual Shoes,Dark Winter,Black,
bdwy_726684035618,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_89_extra_lacing_1_-min.png?v=1769601198,Comet Sneakers,Comet,ADULT,Footwear,Sneakers,Casual Shoes,Dark Winter,Black,
bdwy_726684035601,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_90_splatter_3_-min_ebc7d7c6-9df9-4eff-b729-2bd86505835d.png?v=1769601198,Comet Sneakers,Decibel,ADULT,Footwear,Sneakers,Casual Shoes,Dark Winter,Black,
bdwy_726684035595,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_86_front_2_-min.png?v=1769601198,Comet Sneakers,Comet,ADULT,Footwear,Sneakers,Casual Shoes,Dark Winter,Black,
bdwy_726684035571,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_85_decibel_zoom-min.png?v=1769601176,Comet DECIBEL,DECIBEL,ADULT,Footwear,Sneakers,Low-Top Sneakers,Dark Winter,Black,
bdwy_726684039159,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_86_lifestyle_shots_HD_fsu_1_-min.jpg?v=1769600567,Fut Shik Up,N/A,ADULT,Footwear,Sneakers,Casual Shoes,Soft Autumn,Beige,
bdwy_726684039142,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_87_sole-min_6ad1db08-7629-448a-b1fe-2e6865bccd7e.jpg?v=1769600567,N/A,N/A,ADULT,Footwear,Casual Shoes,Sneakers,Soft Autumn,Beige,
bdwy_726684039135,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_105_sole_2-min_9212b892-cb68-4f24-a087-fecd75612272.jpg?v=1769600567,N/A,N/A,ADULT,Footwear,Sneakers,Casual Shoes,N/A,Beige,
bdwy_726684039128,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_103_new-min_8064fb39-6034-4606-a7a7-fbfa57f5bd9b.jpg?v=1769600567,Fut Shik Up Sneakers,Comet,ADULT,Footwear,Sneakers,Casual Shoes,Light Summer,Beige,
bdwy_726684039111,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_107_back-min_5d15ba58-5ecd-4008-abc2-28284f8209a2.jpg?v=1769600567,Fut Shik Up Sneakers,N/A,ADULT,Footwear,Sneakers,Casual Shoes,N/A,Beige,
bdwy_726684039104,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_99_front-min_89260b4d-5c11-4024-b827-8346eb6dfb46.jpg?v=1769600567,Comet Sneakers,Comet,ADULT,Footwear,Sneakers,Casual Shoes,Light Summer,Beige,
bdwy_726684039098,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_284_lateral-min_fb442b07-6d68-4ce8-93d8-bcdb86348b4e.jpg?v=1769600567,Fut Shik Up Sneakers,Comet,ADULT,Footwear,Sneakers,Casual Shoes,Soft Autumn,Beige,
bdwy_726684039081,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_85_solezoom-min_a6fb317a-b6ba-4c46-86d6-6da3a96d86d8.jpg?v=1769600421,FUT SHIK UP,Comet,ADULT,Footwear,Sneakers,Lifestyle Sneakers,Soft Autumn,Beige,
bdwy_726684035564,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_86_on_feet_4_-min.png?v=1769665346,N/A,N/A,ADULT,Footwear,Sneakers,Casual Shoes,Bright Spring,Multicolor,
bdwy_726684035557,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_98_sole_2_-min_1.png?v=1769665346,N/A,N/A,ADULT,N/A,Sneakers,Casual Shoes,N/A,N/A,
bdwy_726684035540,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_104_sole_zoom_2_-min_7261f607-b807-4904-8ee8-b141554bb37e.png?v=1769665346,N/A,N/A,ADULT,N/A,Sneakers,Casual Shoes,N/A,N/A,
bdwy_726684035533,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_102_splatter_2_-min.png?v=1769665346,Comet Sneakers,Comet,ADULT,Footwear,Sneakers,Casual Shoes,Bright Spring,Multicolor,
bdwy_726684035526,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_100_EXTRA_LACIING_1_-min.png?v=1769665346,Comet Sneakers,Comet,ADULT,Footwear,Sneakers,Casual Shoes,Bright Winter,Purple,
bdwy_726684035519,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_106_back_2_-min.png?v=1769665346,N/A,COMET,ADULT,Footwear,Sneakers,Casual Shoes,Bright Winter,Multicolor,
bdwy_726684035502,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_85_front_1_-min.png?v=1769665346,Sneakers,COMET,ADULT,Footwear,Sneakers,Casual Shoes,Bright Winter,Purple,
bdwy_726684035496,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_284_lateral_without_vault_tag-min.png?v=1769665346,Comet Sneakers,Comet,ADULT,Footwear,Sneakers,Casual Shoes,Bright Spring,Multicolor,
bdwy_726684035489,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_84_zoom_2_-min.png?v=1769664847,Comet GALACTIS,GALACTIS,ADULT,Footwear,Casual Shoes,Sneakers,Bright Spring,Iridescent,
bdwy_726684038770,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_87_NEW-min_6561cfba-86e8-4c3e-9405-f7dab44fb241.jpg?v=1769600567,Blue Sneakers,Members Club,ADULT,Footwear,Sneakers,Casual Shoes,Light Summer,Blue,
bdwy_726684038763,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_89_BACK-min_fb0f00a8-2649-46fa-b56d-1fcb0b36d3f8.jpg?v=1769600567,N/A,COMET,ADULT,Footwear,Sneakers,Casual Shoes,Light Summer,Light Blue,
bdwy_726684038756,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_84_FRONT-min_e5a1e2a0-c87c-49b1-995e-e370d8d8f1f6.jpg?v=1769600567,Comet Sneakers,Members Club,ADULT,Footwear,Sneakers,Casual Shoes,Light Summer,Light Blue,
bdwy_726684038749,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_278_lateral-min_d1eee504-59e9-4001-a823-fe2466c4b988.jpg?v=1769600567,Members Club Blue Sneakers,Comet,ADULT,Footwear,Sneakers,Casual Shoes,Light Summer,Light Blue,
bdwy_726684038732,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_83_ZOOM-min_dfebc731-b3c0-417b-a9d4-0e78a1fdc44b.jpg?v=1769600137,Comet MEMBERâ€™S CLUB Blue,MEMBER'S CLUB,ADULT,Footwear,Sneakers,Low-Top Sneakers,Light Spring,Blue,
bdwy_726684038886,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_90_1_7.jpg?v=1769600567,Comet Sneakers,Members Club,ADULT,Footwear,Sneakers,Casual Shoes,Light Spring,Mint Green,
bdwy_726684038879,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_86_SOLE-min_bfb00f9d-50e2-48f7-9629-0f6e9ef9b892.jpg?v=1769600567,N/A,N/A,ADULT,Footwear,Sneakers,Casual Shoes,True Spring,Green,
bdwy_726684038862,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_88_SOLE_ZOOM_1-min.jpg?v=1769600567,N/A,N/A,ADULT,Footwear,Sneakers,Casual Shoes,Light Spring,Green,
bdwy_726684038855,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_87_NEW-min_8dc27b2c-24ff-4dd0-b35f-d9144131ebf6.jpg?v=1769600567,Comet Green Sneakers,Members Club,ADULT,Footwear,Sneakers,Casual Shoes,Light Spring,Mint Green,
bdwy_726684038848,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_89_BACK-min_41dbf2aa-ad58-4a78-a7fd-ac2cf4d7af99.jpg?v=1769600567,Comet Sneakers,COMET,ADULT,Footwear,Sneakers,Casual Shoes,Light Spring,Mint Green,
bdwy_726684038831,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_84_front-min_eeec9879-fd11-4a24-aba6-c88c8e90da86.jpg?v=1769600567,Comet Sneakers,Members Club,ADULT,Footwear,Sneakers,Casual Shoes,Light Spring,Mint Green,
bdwy_726684038824,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_278_Lateral-min_f8babf2b-6e72-4aaf-9bb3-b6e953ce2ba2.jpg?v=1769600567,Green Sneakers,Members Club,ADULT,Footwear,Sneakers,Casual Shoes,Light Spring,Mint Green,
bdwy_726684038817,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_83_SOLE_ZOOM-min_539b0b50-df6e-4ef5-a72d-92b4195521ed.jpg?v=1769599843,Comet MEMBERâ€™S CLUB Green,Comet,ADULT,Footwear,Sneakers,Low-Top Sneakers,Light Spring,Mint Green,
bdwy_726684035472,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_111_back_plain_red_patch_1.jpg?v=1769599561,N/A,N/A,ADULT,Clothing & Fashion,Tops,T-Shirts,Bright Spring,Red,
bdwy_726684035465,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_89_sole_75a2eb23-6c1b-41b8-b1de-03230e2c69f6.jpg?v=1769599561,N/A,N/A,ADULT,Footwear,Casual Shoes,Sneakers,Bright Spring,Red,
bdwy_726684035458,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_107_zoom_sole.jpg?v=1769599561,N/A,N/A,ADULT,Footwear,Casual Shoes,Sneakers,Bright Spring,Red,
bdwy_726684035441,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_105_1_yellow_patch.jpg?v=1769599561,Red Sneakers,N/A,ADULT,Footwear,Sneakers,Casual Shoes,Bright Spring,Red,
bdwy_726684035434,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_103_extra_patches_2.jpg?v=1769599561,Red Sneakers with Velcro Patches,N/A,ADULT,Footwear,Sneakers,Casual Shoes,Bright Spring,Red,
bdwy_726684035427,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_109_back_red_patch.jpg?v=1769599561,Red Sneakers,Comet,ADULT,Footwear,Sneakers,Casual Shoes,Bright Spring,Red,
