barcode,gender,imageUrl,name,brandName,ageGroup,category,subCategory,productType,colorPalette,color,allTags
bdwy_8904454305341,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/DSC04820_41a6b706-c4b9-4834-8ac3-8dff55b2ef65.jpg?v=1767956304,White Printed Sleeve Oversized T-Shirt,N/A,adult,Clothing & Fashion,Tops,T-Shirts,Bright Spring,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/DSC04820_41a6b706-c4b9-4834-8ac3-8dff55b2ef65.jpg?v=1767956304,"Casual, Clothing & Fashion, Cotton, Graphic, Lightweight, Oversized, Round Neck, Short Sleeve, Tops, T-Shirts, White"
bdwy_8904454305334,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/DSC04800_a4924c5a-25ac-48f3-8b19-6f4ff55af9d3.jpg?v=1767956304,White Printed Sleeve Oversized T-Shirt,N/A,adult,Clothing & Fashion,Tops,T-Shirts,Bright Spring,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/DSC04800_a4924c5a-25ac-48f3-8b19-6f4ff55af9d3.jpg?v=1767956304,"Casual, Clothing & Fashion, Cotton, Graphic, Lightweight, Oversized, Round Neck, Short Sleeve, Tops, T-Shirts, White"
bdwy_8904454305068,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/DSC04800-Copy_1bd547c8-7344-4af4-9aa7-535bc509f107.jpg?v=1767956304,White Printed Sleeve Oversized T-shirt,N/A,adult,Clothing & Fashion,Tops,T-Shirts,Bright Spring,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/DSC04800-Copy_1bd547c8-7344-4af4-9aa7-535bc509f107.jpg?v=1767956304,"Casual, Clothing & Fashion, Cotton, Lightweight, Oversized, Printed, Regular, Round Neck, Short Sleeve, Solid, Tops, T-Shirts, White"
bdwy_8904389901847,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/4_eba04909-0e93-4aff-b934-73fd424bc43f.jpg?v=1767956312,White Satin Stripes Shirt,N/A,adult,Clothing & Fashion,Tops,Shirts,Bright Spring,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/4_eba04909-0e93-4aff-b934-73fd424bc43f.jpg?v=1767956312,"Casual, Clothing & Fashion, Collared, Full Sleeve, Lightweight, Regular, Satin, Shirts, Solid, Stripes, Tops, White"
bdwy_8904389901830,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/3_fe7f86e3-b288-4d0a-a0d7-7cd59642bd14.jpg?v=1767956312,White Satin Stripes Shirt,N/A,adult,Clothing & Fashion,Tops,Shirts,Bright Spring,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/3_fe7f86e3-b288-4d0a-a0d7-7cd59642bd14.jpg?v=1767956312,"Casual, Clothing & Fashion, Collared, Full Sleeve, Regular, Satin, Shirts, Solid, Stripes, Tops, White"
bdwy_8904389901823,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/2_62b4faa1-4d87-4dec-b3de-e2e2f3d892a6.jpg?v=1767956312,White Satin Stripes Shirt,N/A,adult,Clothing & Fashion,Tops,Shirts,Bright Spring,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/2_62b4faa1-4d87-4dec-b3de-e2e2f3d892a6.jpg?v=1767956312,"Casual, Clothing & Fashion, Collared, Full Sleeve, Regular, Satin, Shirts, Solid, Stripes, Tops, White"
bdwy_8904389901816,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/1_9e42b39b-67a8-41e7-a2d4-2324cba839a4.jpg?v=1767956312,White Satin Stripes Shirt,N/A,adult,Clothing & Fashion,Tops,Shirts,Bright Spring,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/1_9e42b39b-67a8-41e7-a2d4-2324cba839a4.jpg?v=1767956312,"Casual, Clothing & Fashion, Collared, Full Sleeve, Lightweight, Regular, Satin, Shirts, Solid, Stripes, Tops, White"
bdwy_8904389904879,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/UntitledCapture60160copy.jpg?v=1767956313,White Satin Zipper Shirt,N/A,adult,Clothing & Fashion,Tops,Shirts,Bright Spring,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/UntitledCapture60160copy.jpg?v=1767956313,"Casual, Clothing & Fashion, Collared, Full Sleeve, Lightweight, Regular, Satin, Shirts, Solid, Tops, White, Zipper"
bdwy_8904389905203,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/Artboard1_60056d03-7406-400d-ab9e-ff4c2b2f3a9c.jpg?v=1767956316,White Self Striped Shirt,N/A,adult,Clothing & Fashion,Tops,Shirts,True Spring,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/Artboard1_60056d03-7406-400d-ab9e-ff4c2b2f3a9c.jpg?v=1767956316,"Clothing & Fashion, Collared, Cotton, Formal, Full Sleeve, Regular, Self Striped, Shirts, Solid, Tops, White"
bdwy_8904389905197,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/Artboard1copy3_938d07c8-ed09-4b29-9588-83c90550197b.jpg?v=1767956316,White Self Striped Shirt,N/A,adult,Clothing & Fashion,Tops,Shirts,Bright Spring,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/Artboard1copy3_938d07c8-ed09-4b29-9588-83c90550197b.jpg?v=1767956316,"Casual, Clothing & Fashion, Collared, Cotton, Full Sleeve, Regular, Self Striped, Shirts, Solid, Tops, White"
bdwy_8904389905180,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/Artboard1copy_45291ae1-3cf4-483a-9305-d0479a3eb434.jpg?v=1767956316,White Self Striped Shirt,N/A,adult,Clothing & Fashion,Tops,Shirts,Bright Spring,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/Artboard1copy_45291ae1-3cf4-483a-9305-d0479a3eb434.jpg?v=1767956316,"Casual, Clothing & Fashion, Collared, Cotton, Full Sleeve, Regular, Self Striped, Shirts, Solid, Tops, White"
bdwy_8904389905173,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/Artboard1copy4_3c096c7a-280d-4628-97b9-b5f05ee26bc6.jpg?v=1767956316,Self Striped Shirt,N/A,adult,Clothing & Fashion,Tops,Shirts,N/A,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/Artboard1copy4_3c096c7a-280d-4628-97b9-b5f05ee26bc6.jpg?v=1767956316,"Casual, Clothing & Fashion, Collared, Cotton, Formal, Full Sleeve, Regular, Shirts, Solid, Striped, Tops, White"
bdwy_8904389905166,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/Artboard1copy2_6c3f1af6-a1d7-42d8-9e9f-3b1890d5fb9a.jpg?v=1767956316,White Self-Striped Shirt,N/A,adult,Clothing & Fashion,Tops,Shirts,Light Summer,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/Artboard1copy2_6c3f1af6-a1d7-42d8-9e9f-3b1890d5fb9a.jpg?v=1767956316,"Casual, Clothing & Fashion, Collared, Cotton, Full Sleeve, Regular, Self-Striped, Shirts, Solid, Tops, White"
bdwy_8904389909041,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/FenilxKOW0924_copy-519000_c1694901-948e-4b07-bae6-248c8c045ab5.jpg?v=1767956329,White Solid Cotton Kurta,N/A,adult,Clothing & Fashion,Ethnic Wear,Kurtas,N/A,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/FenilxKOW0924_copy-519000_c1694901-948e-4b07-bae6-248c8c045ab5.jpg?v=1767956329,"Casual, Clothing & Fashion, Cotton, Ethnic Wear, Full Sleeve, Kurtas, Regular, Round Neck, Solid, White"
bdwy_8904389909027,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/FenilxKOW0936_copy_2-711880_ef306fbf-bcc5-4a23-8dbf-ca0f6f3fc4ab.jpg?v=1767956330,White Solid Cotton Kurta,N/A,adult,Clothing & Fashion,Ethnic Wear,Kurtas,N/A,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/FenilxKOW0936_copy_2-711880_ef306fbf-bcc5-4a23-8dbf-ca0f6f3fc4ab.jpg?v=1767956330,"Casual, Clothing & Fashion, Collared, Cotton, Ethnic Wear, Full Sleeve, Kurtas, Regular, Solid, White"
bdwy_8904389909010,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/Harmony_2_58a6bd36-6678-43fb-9319-54256136e5d9.jpg?v=1767956329,White Solid Cotton Kurta,N/A,adult,Clothing & Fashion,Ethnic Wear,Kurtas,N/A,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/Harmony_2_58a6bd36-6678-43fb-9319-54256136e5d9.jpg?v=1767956329,"Casual, Clothing & Fashion, Cotton, Ethnic Wear, Full Sleeve, Kurtas, Lightweight, Regular, Solid, White"
bdwy_8904389909003,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/Harmony_f15c8df2-5d42-46dc-a163-12789095530e.jpg?v=1767956329,White Solid Cotton Kurta,N/A,adult,Clothing & Fashion,Tops,Kurtas,True Spring,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/Harmony_f15c8df2-5d42-46dc-a163-12789095530e.jpg?v=1767956329,"Casual, Clothing & Fashion, Collared, Cotton, Ethnic Wear, Full Sleeve, Kurtas, Lightweight, Regular, Solid, Tops, White"
bdwy_8904389907078,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/KOW54336copy.jpg?v=1767956334,White Solid Cotton Shirt with Black Rib Collar,N/A,adult,Clothing & Fashion,Tops,Shirts,Light Summer,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/KOW54336copy.jpg?v=1767956334,"Casual, Clothing & Fashion, Collared, Cotton, Regular, Shirts, Short Sleeve, Solid, Tops, White"
bdwy_8904389907061,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/KOW54335copy.jpg?v=1767956335,White Solid Cotton Shirt with Black Rib Collar,N/A,adult,Clothing & Fashion,Tops,Shirts,Light Summer,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/KOW54335copy.jpg?v=1767956335,"Casual, Clothing & Fashion, Collared, Cotton, Regular, Shirts, Short Sleeve, Solid, Tops, White"
bdwy_8904389907054,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/KOW54334copy.jpg?v=1767956335,White Solid Cotton Shirt with Black Rib Collar,N/A,adult,Clothing & Fashion,Tops,Shirts,Light Summer,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/KOW54334copy.jpg?v=1767956335,"Casual, Clothing & Fashion, Collared, Cotton, Regular, Shirts, Short Sleeve, Solid, Tops, White"
bdwy_8904389907047,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/KOW54312copy.jpg?v=1767956335,White Solid Cotton Shirt with Black Rib Collar,N/A,adult,Clothing & Fashion,Tops,Shirts,Light Summer,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/KOW54312copy.jpg?v=1767956335,"Casual, Clothing & Fashion, Collared, Cotton, Regular, Shirts, Short Sleeve, Solid, Tops, White"
bdwy_8904389907030,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/KOW54302copy.jpg?v=1767956335,White Solid Cotton Shirt With Black Rib Collar,N/A,adult,Clothing & Fashion,Tops,Shirts,Light Summer,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/KOW54302copy.jpg?v=1767956335,"Casual, Clothing & Fashion, Collared, Cotton, Regular, Shirts, Short Sleeve, Solid, Tops, White"
bdwy_8904389907856,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/2_b6d59039-638f-4024-a6f3-c23e4bd5c49a-742664.jpg?v=1767956339,White Solid Crew Neck T-Shirt Pack of 3,N/A,adult,Clothing & Fashion,Tops,T-Shirts,Bright Spring,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/2_b6d59039-638f-4024-a6f3-c23e4bd5c49a-742664.jpg?v=1767956339,"Casual, Clothing & Fashion, Cotton, Crew Neck, Regular, Short Sleeve, Solid, Tops, T-Shirts, White"
bdwy_8904389907832,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/Daily_pack_of_3_9bb6b1d5-def1-4fe9-af21-8baea09c769a.jpg?v=1767956339,White Solid Crew Neck T-shirt (Pack of 3),N/A,adult,Clothing & Fashion,T-Shirts,Tops,Bright Spring,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/Daily_pack_of_3_9bb6b1d5-def1-4fe9-af21-8baea09c769a.jpg?v=1767956339,"Casual, Clothing & Fashion, Cotton, Crew Neck, Lightweight, Pack of 3, Regular, Round Neck, Short Sleeve, Solid, Tops, T-Shirts, White"
bdwy_8904389909782,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/PDP--Harbour-5_ebe56def-712c-4189-ad30-d1408be0f6d9.jpg?v=1767956342,White Solid Deck Shorts,N/A,adult,Clothing & Fashion,Bottoms,Shorts,Light Summer,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/PDP--Harbour-5_ebe56def-712c-4189-ad30-d1408be0f6d9.jpg?v=1767956342,"Bottoms, Casual, Clothing & Fashion, Lightweight, Regular, Shorts, Solid, Summer, White"
bdwy_8904389909775,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/PDP--Harbour-4_ea876a3c-9c15-4bb2-90e4-10689fd25622.jpg?v=1767956342,White Solid Deck Shorts,N/A,adult,Clothing & Fashion,Bottoms,Shorts,Light Summer,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/PDP--Harbour-4_ea876a3c-9c15-4bb2-90e4-10689fd25622.jpg?v=1767956342,"Bottoms, Casual, Clothing & Fashion, Lightweight, Regular, Shorts, Solid, Summer, White"
bdwy_8904389909768,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/PDP--Harbour-2_fb724cd0-898c-4ac7-b370-b68ef9bd358c.jpg?v=1767956342,White Solid Deck Shorts,N/A,adult,Clothing & Fashion,Bottoms,Shorts,Light Summer,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/PDP--Harbour-2_fb724cd0-898c-4ac7-b370-b68ef9bd358c.jpg?v=1767956342,"Bottoms, Casual, Clothing & Fashion, Lightweight, Regular, Shorts, Solid, White"
bdwy_8904389909751,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/PDP--Harbour-1_ee67e56c-6b55-4c7c-b192-482ae833ddff.jpg?v=1767956341,White Solid Deck Shorts,N/A,adult,Clothing & Fashion,Bottoms,Shorts,Light Summer,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/PDP--Harbour-1_ee67e56c-6b55-4c7c-b192-482ae833ddff.jpg?v=1767956341,"Bottoms, Casual, Clothing & Fashion, Lightweight, Regular, Shorts, Solid, White"
bdwy_8904389909744,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/PDP--Harbour-3_ea2d6b90-8765-469b-8fc3-6ea3a45ecea8.jpg?v=1767956342,White Solid Deck Shorts,Goldmohur Design & Apparel Park Ltd.,adult,Clothing & Fashion,Bottoms,Shorts,Bright Spring,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/PDP--Harbour-3_ea2d6b90-8765-469b-8fc3-6ea3a45ecea8.jpg?v=1767956342,"Bottoms, Breathable, Casual, Clothing & Fashion, Cotton, Lightweight, Regular, Shorts, Solid, Summer, White"
bdwy_8904454306126,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/Verve-3_c7bebaed-c358-481a-a744-88483a8cd06c.jpg?v=1767956344,White Solid Denim Shorts,N/A,adult,Clothing & Fashion,Bottoms,Shorts,Light Summer,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/Verve-3_c7bebaed-c358-481a-a744-88483a8cd06c.jpg?v=1767956344,"Bottoms, Casual, Clothing & Fashion, Denim, Regular, Shorts, Solid, White"
bdwy_8904454306119,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/Verve-1_743d09d4-e99b-4a8b-bed4-655885af3de2.jpg?v=1767956344,White Solid Denim Shorts,N/A,adult,Clothing & Fashion,Bottoms,Shorts,Light Summer,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/Verve-1_743d09d4-e99b-4a8b-bed4-655885af3de2.jpg?v=1767956344,"Bottoms, Casual, Clothing & Fashion, Denim, Mid Rise, Regular, Shorts, Solid, White"
bdwy_8904454306102,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/Verve-4_ecb5de18-925c-488e-909c-32a531f3637f.jpg?v=1767956344,White Solid Denim Shorts,N/A,adult,Clothing & Fashion,Bottoms,Shorts,Light Summer,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/Verve-4_ecb5de18-925c-488e-909c-32a531f3637f.jpg?v=1767956344,"Bottoms, Casual, Clothing & Fashion, Comfort, Denim, Regular, Shorts, Solid, Summer, White"
bdwy_8904454306096,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/Verve-6_f8e56a1c-3748-4d7b-b28c-021d1bf32cad.jpg?v=1767956344,White Solid Denim Shorts,N/A,adult,Clothing & Fashion,Bottoms,Shorts,Light Summer,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/Verve-6_f8e56a1c-3748-4d7b-b28c-021d1bf32cad.jpg?v=1767956344,"Bottoms, Casual, Clothing & Fashion, Denim, Regular, Shorts, Solid, White"
bdwy_8904454305259,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/verve_9258a4e3-cfbc-4c5b-b5d4-f54de6929e8d.jpg?v=1767956344,White Solid Denim Shorts,N/A,adult,Clothing & Fashion,Bottoms,Shorts,Light Summer,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/verve_9258a4e3-cfbc-4c5b-b5d4-f54de6929e8d.jpg?v=1767956344,"Bottoms, Casual, Clothing & Fashion, Denim, High Rise, Regular, Shorts, Solid, Summer, White"
bdwy_8904389900130,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/Breeze-1_9718b0fa-cdc0-485c-b5cb-52adbc86e160.webp?v=1767956352,White Solid Half Sleeves Shirt,N/A,adult,Clothing & Fashion,Tops,Shirts,True Spring,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/Breeze-1_9718b0fa-cdc0-485c-b5cb-52adbc86e160.webp?v=1767956352,"Casual, Clothing & Fashion, Collared, Cotton, Regular, Shirts, Short Sleeve, Solid, Tops, White"
bdwy_8904389900116,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/7_bc58ae04-3977-428a-8c60-57c9ba878e50.webp?v=1767956352,White Solid Half Sleeves Shirt,N/A,adult,Clothing & Fashion,Tops,Shirts,Light Summer,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/7_bc58ae04-3977-428a-8c60-57c9ba878e50.webp?v=1767956352,"Casual, Clothing & Fashion, Collared, Half Sleeves, Lightweight, Regular, Shirts, Solid, Tops, White"
bdwy_8904389900109,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/Breeze_e5060745-1dad-42dd-b775-50ac869bcbe3.webp?v=1767956352,White Solid Half-Sleeves Shirt,Goldmohur Design & Apparel Park Ltd.,adult,Clothing & Fashion,Tops,Shirts,True Spring,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/Breeze_e5060745-1dad-42dd-b775-50ac869bcbe3.webp?v=1767956352,"Breathable, Casual, Clothing & Fashion, Half Sleeve, Lightweight, Oxford, Regular, Shirts, Solid, Textured, Tops, White"
bdwy_8904389908846,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/KOW53820_copy_ec860b95-2086-405d-bc1a-cb0cc20feb03-846443.jpg?v=1767956359,White Solid Henley T-Shirt Pack of 2,N/A,adult,Clothing & Fashion,Tops,T-Shirts,Bright Spring,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/KOW53820_copy_ec860b95-2086-405d-bc1a-cb0cc20feb03-846443.jpg?v=1767956359,"Casual, Clothing & Fashion, Cotton, Regular, Round Neck, Short Sleeve, Solid, Tops, T-Shirts, White"
bdwy_8904389908839,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/KOW53772_copy_cd5eef53-7279-4539-95d6-631dde80e71f-351596.jpg?v=1767956359,White Solid Henley T-Shirt Pack of 2,N/A,adult,Clothing & Fashion,T-Shirts,Tops,Bright Spring,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/KOW53772_copy_cd5eef53-7279-4539-95d6-631dde80e71f-351596.jpg?v=1767956359,"Casual, Clothing & Fashion, Cotton, Lightweight, Regular, Round Neck, Short Sleeve, Solid, Tops, T-Shirts, White"
bdwy_8904389908822,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/KOW53764_copy_a33edf86-e0ed-42fe-8cb4-874a51fd985d-411118.jpg?v=1767956359,White Solid Henley T-Shirt Pack of 2,N/A,adult,Clothing & Fashion,Tops,T-Shirts,Bright Spring,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/KOW53764_copy_a33edf86-e0ed-42fe-8cb4-874a51fd985d-411118.jpg?v=1767956359,"Casual, Clothing & Fashion, Cotton, Regular, Round Neck, Short Sleeve, Solid, Tops, T-Shirts, White"
bdwy_8904389908815,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/KOW53840_copy-179059.jpg?v=1767956359,White Solid Henley T-Shirt Pack of 2,N/A,adult,Clothing & Fashion,Tops,T-Shirts,Bright Spring,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/KOW53840_copy-179059.jpg?v=1767956359,"Casual, Clothing & Fashion, Cotton, Lightweight, Regular, Round Neck, Short Sleeve, Solid, Tops, T-Shirts, White"
bdwy_8904389908808,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/WISP_pack_of_2.jpg?v=1767956359,White Solid Henley T-shirt (Pack of 2),N/A,adult,Clothing & Fashion,Tops,T-Shirts,True Spring,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/WISP_pack_of_2.jpg?v=1767956359,"Casual, Clothing & Fashion, Cotton, Lightweight, Pack of 2, Regular, Round Neck, Short Sleeve, Solid, Tops, T-Shirts, White"
bdwy_8904389901427,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/PDP--Cloudie-4_54a4accf-171b-456b-8699-bca988f9afa4.jpg?v=1767956363,Hooded Kurta,N/A,adult,Clothing & Fashion,Tops,Kurtas,Light Summer,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/PDP--Cloudie-4_54a4accf-171b-456b-8699-bca988f9afa4.jpg?v=1767956363,"Casual, Clothing & Fashion, Cotton, Full Sleeve, Hooded, Kurtas, Regular, Solid, Tops, White"
bdwy_8904389901410,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/PDP--Cloudie-5_75703a3e-fa31-4923-aae4-b903592d9505.jpg?v=1767956363,Hooded Kurta,N/A,adult,Clothing & Fashion,Tops,Kurtas,Light Summer,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/PDP--Cloudie-5_75703a3e-fa31-4923-aae4-b903592d9505.jpg?v=1767956363,"Casual, Clothing & Fashion, Full Sleeve, Hooded, Kurtas, Lightweight, Regular, Solid, Tops, White"
bdwy_8904389901403,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/PDP--Cloudie-2_a72b435e-f6f1-4199-9d22-e5f1968c4751.jpg?v=1767956363,Hooded Kurta,N/A,adult,Clothing & Fashion,Tops,Kurtas,Light Summer,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/PDP--Cloudie-2_a72b435e-f6f1-4199-9d22-e5f1968c4751.jpg?v=1767956363,"Casual, Clothing & Fashion, Full Sleeve, Hooded, Kurtas, Lightweight, Regular, Solid, Tops, White"
bdwy_8904389901397,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/PDP--Cloudie-3_65818a53-ebd7-48c9-928d-6ecd81fb56f9.jpg?v=1767956363,Hooded Kurta,N/A,adult,Clothing & Fashion,Tops,Kurtas,Light Summer,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/PDP--Cloudie-3_65818a53-ebd7-48c9-928d-6ecd81fb56f9.jpg?v=1767956363,"Casual, Clothing & Fashion, Cotton, Full Sleeve, Hooded, Kurtas, Regular, Solid, Tops, White"
bdwy_8904389901380,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/PDP--Cloudie-1_fd888330-4956-4688-8297-0ffc0774f4fe.jpg?v=1767956363,White Solid Hooded Kurta,Goldmohur Design & Apparel Park Ltd.,adult,Clothing & Fashion,Tops,Hoodies,Light Summer,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/PDP--Cloudie-1_fd888330-4956-4688-8297-0ffc0774f4fe.jpg?v=1767956363,"Breathable, Casual, Clothing & Fashion, Cotton, Hooded, Hoodies, Lightweight, Linen, Moisture Wicking, Regular, Solid, Summer Essential, Tops, White"
bdwy_8904389906187,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/Artboard1copy9_f3048e4a-16b8-42aa-9a39-acef2f032845.jpg?v=1767956373,White Solid Kurta Shirt,N/A,adult,Clothing & Fashion,Tops,Kurtas,Light Summer,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/Artboard1copy9_f3048e4a-16b8-42aa-9a39-acef2f032845.jpg?v=1767956373,"Casual, Clothing & Fashion, Collared, Cotton, Full Sleeve, Kurtas, Regular, Solid, Tops, White"
bdwy_8904389906170,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/FabricPDP-Vistrit.jpg?v=1767956373,White Solid Kurta Shirt,N/A,adult,Clothing & Fashion,Tops,Kurtas,Light Summer,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/FabricPDP-Vistrit.jpg?v=1767956373,"Casual, Clothing & Fashion, Collared, Cotton, Full Sleeve, Kurtas, Regular, Solid, Tops, White"
bdwy_8904389906163,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/Artboard1copy7_5ed3b4fd-0e17-4740-bb3d-dd31aa816fbb.jpg?v=1767956373,White Solid Kurta Shirt,N/A,adult,Clothing & Fashion,Tops,Kurtas,True Spring,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/Artboard1copy7_5ed3b4fd-0e17-4740-bb3d-dd31aa816fbb.jpg?v=1767956373,"Casual, Clothing & Fashion, Collared, Cotton, Full Sleeve, Kurtas, Regular, Solid, Tops, White"
bdwy_8904389900352,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/Artboard1copy2_74bc86d0-9dd7-4dde-b94d-1a91b59a3a96.jpg?v=1767956373,White Solid Kurta Shirt,N/A,adult,Clothing & Fashion,Tops,Kurtas,Light Summer,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/Artboard1copy2_74bc86d0-9dd7-4dde-b94d-1a91b59a3a96.jpg?v=1767956373,"Casual, Clothing & Fashion, Collared, Cotton, Full Sleeve, Kurtas, Regular, Solid, Tops, White"
bdwy_8904389906149,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/KOW_19_03_24_10104copy.jpg?v=1767956373,White Solid Kurta Shirt,N/A,adult,Clothing & Fashion,Tops,Kurtas,True Spring,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/KOW_19_03_24_10104copy.jpg?v=1767956373,"Casual, Clothing & Fashion, Collared, Cotton, Full Sleeve, Kurtas, Regular, Solid, Tops, White"
bdwy_8904389905562,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/3_23e21bf3-6748-48a6-b30f-38172490cf56.jpg?v=1767956373,White Solid Linen Blazer,N/A,adult,Clothing & Fashion,Outerwear,Blazers,Bright Spring,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/3_23e21bf3-6748-48a6-b30f-38172490cf56.jpg?v=1767956373,"Blazers, Casual, Clothing & Fashion, Lightweight, Linen, Outerwear, Regular, Solid, Tailored, White"
